,occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,age
192304,1361242,occ,,,185081,Buchia okensis,species,89680.0,Early Berriasian,,145.0,140.2,15416,-121.926392,49.528332,140.0
192305,1361243,occ,,,185081,Buchia uncitoides,species,426880.0,Early Berriasian,,145.0,140.2,15416,-121.926392,49.528332,140.0
192306,1361244,occ,,,185082,Buchia okensis,species,89680.0,Early Berriasian,,145.0,140.2,15416,-121.926392,49.528332,140.0
192307,1361245,occ,,,185082,Buchia uncitoides,species,426880.0,Early Berriasian,,145.0,140.2,15416,-121.926392,49.528332,140.0
192308,1361246,occ,,,185083,Buchia uncitoides,species,426880.0,Middle Berriasian,,145.0,140.2,15416,-121.926392,49.528332,140.0
192309,1361247,occ,,,185083,Buchia okensis,species,89680.0,Middle Berriasian,,145.0,140.2,15416,-121.926392,49.528332,140.0
192374,1361791,occ,,,185242,Buchia keyserlingi,species,426884.0,Valanginian,,139.8,132.9,62144,-122.485001,37.907001,140.0
192428,1362255,occ,,,185361,Buchia trigonoides,species,422729.0,Berriasian,,145.0,139.8,62141,-121.845001,37.41,140.0
192429,1362256,occ,,,185362,Buchia pacifica,species,454326.0,Tithonian,Valanginian,152.1,132.9,62141,-121.847504,37.414501,140.0
192430,1362257,occ,,,185362,Buchia piochii,species,398642.0,Tithonian,Valanginian,152.1,132.9,62141,-121.847504,37.414501,140.0
192431,1362258,occ,,,185362,Buchia terebratuloides,species,129911.0,Tithonian,Valanginian,152.1,132.9,62141,-121.847504,37.414501,140.0
192432,1362259,occ,,,185362,Mytilidae,family,61248.0,Tithonian,Valanginian,152.1,132.9,62141,-121.847504,37.414501,140.0
192433,1362260,occ,,,185362,Berriasellinae,subfamily,86592.0,Tithonian,Valanginian,152.1,132.9,62141,-121.847504,37.414501,140.0
192434,1362261,occ,,,185362,Belemnitida,order,15832.0,Tithonian,Valanginian,152.1,132.9,62141,-121.847504,37.414501,140.0
192435,1362262,occ,,,185363,Buchia elderensis,species,429017.0,Tithonian,Valanginian,152.1,132.9,62141,-121.782997,37.293999,140.0
192436,1362263,occ,,,185363,Buchia pacifica,species,454326.0,Tithonian,Valanginian,152.1,132.9,62141,-121.782997,37.293999,140.0
192437,1362264,occ,,,185363,Buchia piochii,species,398642.0,Tithonian,Valanginian,152.1,132.9,62141,-121.782997,37.293999,140.0
192438,1362279,occ,,,185367,Buchia pacifica,species,454326.0,Early Valanginian,,140.2,136.4,62141,-121.910004,37.1455,140.0
192439,1362280,occ,,,185367,Kilianella crassiplicata,species,131901.0,Early Valanginian,,140.2,136.4,62141,-121.910004,37.1455,140.0
192506,1362525,occ,,,185384,Ichthyosaurus,genus,36558.0,Pliensbachian,Cenomanian,190.8,93.9,34743,-121.207001,37.487999,140.0
192984,1363655,occ,,,185613,Aetostreon latissimum,species,425793.0,Valanginian,,139.8,132.9,62230,6.616667,36.283333,140.0
192986,1363663,occ,,,58196,Tengrisaurus starkovi,species,352584.0,Valanginian,,139.8,132.9,62233,106.274719,51.195557,140.0
193250,1364215,occ,,,2501,Deltoideum (Deltoideum) delta,species,353062.0,Berriasian,,145.0,139.8,62273,60.0,62.5,140.0
193251,1364216,occ,,,2498,Deltoideum (Deltoideum) delta,species,353062.0,Berriasian,,145.0,139.8,62273,59.0,62.25,140.0
193252,1364217,occ,,,135614,Deltoideum (Deltoideum) delta,species,353062.0,Early Valanginian,,140.2,136.4,62273,97.480003,70.25,140.0
193253,1364218,occ,,,185711,Deltoideum (Boreiodeltoideum) anabarensis,species,353079.0,Valanginian,,139.8,132.9,62273,98.73333,71.150002,140.0
193254,1364219,occ,,,185712,Deltoideum (Boreiodeltoideum) praeanabarensis,species,353081.0,Berriasian,,145.0,139.8,62273,97.470001,73.529999,140.0
193255,1364222,occ,,,135566,Argutostrea roemeri,species,353083.0,Berriasian,,145.0,139.8,62274,60.880001,64.269997,140.0
193497,1364695,occ,,,185808,Iguanodon,genus,38749.0,Berriasian,,145.0,139.8,62309,9.959357,52.341167,140.0
194127,1371072,occ,,,52297,Testudinata,unranked clade,106739.0,Late Berriasian,Valanginian,145.0,132.9,62785,-0.349444,51.049721,140.0
194128,1371073,occ,,,187192,Sauria,suborder,57278.0,Late Berriasian,Valanginian,145.0,132.9,62785,-0.525794,51.066727,140.0
194129,1371444,occ,40697.0,,187200,Spinosaurinae,subfamily,53371.0,Berriasian,Valanginian,145.0,132.9,84526,-36.808578,-10.327541,140.0
194130,1371445,occ,40696.0,,187200,Crocodyliformes,suborder,53400.0,Berriasian,Valanginian,145.0,132.9,84526,-36.808578,-10.327541,140.0
194199,1372982,occ,40020.0,,58792,Theropoda,unranked clade,38513.0,Berriasian,Valanginian,145.0,132.9,82504,-38.195557,-6.721944,140.0
194222,1373835,occ,,IF,125405,Rotundichnus muenchehagensis,species,314895.0,Late Berriasian,,145.0,140.2,62948,9.1833,52.4333,140.0
194244,1374657,occ,,,187634,Antarctiteuthis donovani,species,358482.0,Berriasian,,145.0,139.8,62992,-61.083332,-62.633331,140.0
194336,1375613,occ,39960.0,I,187905,Moraesichnium barberenae,species,68775.0,Berriasian,Hauterivian,145.0,129.4,82504,-38.316666,-6.733333,140.0
194337,1375614,occ,39969.0,,187906,Theropoda,unranked clade,38513.0,Berriasian,Hauterivian,145.0,129.4,82504,-38.316666,-6.733333,140.0
194338,1375616,occ,39970.0,,187909,Theropoda,unranked clade,38513.0,Berriasian,Hauterivian,145.0,129.4,82504,-38.316666,-6.733333,140.0
194339,1375617,occ,,,187909,Ornithopoda,unranked clade,38713.0,Berriasian,Hauterivian,145.0,129.4,62874,-38.316666,-6.733333,140.0
194340,1375618,occ,,,187910,Theropoda,unranked clade,38513.0,Berriasian,Hauterivian,145.0,129.4,63069,-38.316666,-6.733333,140.0
194341,1375619,occ,39965.0,,187911,Theropoda,unranked clade,38513.0,Berriasian,Hauterivian,145.0,129.4,82504,-38.316666,-6.733333,140.0
194342,1375620,occ,39971.0,,187912,Theropoda,unranked clade,38513.0,Berriasian,Hauterivian,145.0,129.4,82504,-38.316666,-6.733333,140.0
194343,1375621,occ,39964.0,,187913,Theropoda,unranked clade,38513.0,Berriasian,Hauterivian,145.0,129.4,82504,-38.316666,-6.733333,140.0
194344,1375622,occ,,,187914,Dinosauria,unranked clade,52775.0,Berriasian,Hauterivian,145.0,129.4,63069,-38.316666,-6.733333,140.0
194345,1375623,occ,39963.0,,187915,Theropoda,unranked clade,38513.0,Berriasian,Hauterivian,145.0,129.4,82504,-38.316666,-6.733333,140.0
194346,1375624,occ,,,187916,Coelurosauria,unranked clade,53940.0,Berriasian,Hauterivian,145.0,129.4,62874,-38.316666,-6.733333,140.0
194347,1375625,occ,,,187916,Reptilia,class,36322.0,Berriasian,Hauterivian,145.0,129.4,63069,-38.316666,-6.733333,140.0
194348,1375626,occ,39959.0,,187917,Theropoda,unranked clade,38513.0,Berriasian,Hauterivian,145.0,129.4,82504,-38.316666,-6.733333,140.0
194349,1375627,occ,,,187918,Dinosauria,unranked clade,52775.0,Berriasian,Hauterivian,145.0,129.4,63069,-38.316666,-6.733333,140.0
194350,1375628,occ,39961.0,I,187919,Moraesichnium barberenae,species,68775.0,Berriasian,Hauterivian,145.0,129.4,82504,-38.316666,-6.733333,140.0
194351,1375629,occ,39956.0,,187920,Theropoda,unranked clade,38513.0,Berriasian,Hauterivian,145.0,129.4,82504,-38.316666,-6.733333,140.0
194352,1375630,occ,33873.0,,187920,Sauropoda,unranked clade,38653.0,Berriasian,Hauterivian,145.0,129.4,63069,-38.316666,-6.733333,140.0
194353,1375631,occ,,,187920,Ornithopoda,unranked clade,38713.0,Berriasian,Hauterivian,145.0,129.4,62874,-38.316666,-6.733333,140.0
194354,1375632,occ,,IF,187920,Gigandipodidae,family,67412.0,Berriasian,Hauterivian,145.0,129.4,63069,-38.316666,-6.733333,140.0
194355,1375633,occ,39973.0,,187921,Ornithopoda,unranked clade,38713.0,Berriasian,Hauterivian,145.0,129.4,82504,-38.316666,-6.733333,140.0
194356,1375634,occ,39975.0,,187922,Theropoda,unranked clade,38513.0,Berriasian,Hauterivian,145.0,129.4,82504,-38.316666,-6.733333,140.0
194357,1375635,occ,,IF,187923,Eubrontidae,family,67227.0,Berriasian,Hauterivian,145.0,129.4,62874,-38.316666,-6.733333,140.0
194358,1375636,occ,,,187911,Lacertiformes,unranked clade,179619.0,Berriasian,Hauterivian,145.0,129.4,62874,-38.316666,-6.733333,140.0
194359,1375637,occ,,,187913,Lacertiformes,unranked clade,179619.0,Berriasian,Hauterivian,145.0,129.4,62874,-38.316666,-6.733333,140.0
194360,1375638,occ,,,187915,Lacertiformes,unranked clade,179619.0,Berriasian,Hauterivian,145.0,129.4,62874,-38.316666,-6.733333,140.0
194361,1375639,occ,39974.0,,187922,Theropoda,unranked clade,38513.0,Berriasian,Hauterivian,145.0,129.4,82504,-38.316666,-6.733333,140.0
194362,1375640,occ,39976.0,,187922,Ornithopoda,unranked clade,38713.0,Berriasian,Hauterivian,145.0,129.4,82504,-38.316666,-6.733333,140.0
194363,1375641,occ,,,187920,Iguanodontidae,family,38744.0,Berriasian,Hauterivian,145.0,129.4,62874,-38.316666,-6.733333,140.0
194364,1375642,occ,39957.0,,187920,Theropoda,unranked clade,38513.0,Berriasian,Hauterivian,145.0,129.4,82504,-38.316666,-6.733333,140.0
194365,1375643,occ,,,187920,Deinonychus,genus,38562.0,Berriasian,Hauterivian,145.0,129.4,62874,-38.316666,-6.733333,140.0
194366,1375644,occ,,,187920,Hadrosauria,unranked clade,65943.0,Berriasian,Hauterivian,145.0,129.4,62874,-38.316666,-6.733333,140.0
194367,1375645,occ,,,187916,Iguanodontidae,family,38744.0,Berriasian,Hauterivian,145.0,129.4,62874,-38.316666,-6.733333,140.0
194368,1375646,occ,39972.0,,187913,Theropoda,unranked clade,38513.0,Berriasian,Hauterivian,145.0,129.4,82504,-38.316666,-6.733333,140.0
194369,1375647,occ,33875.0,,187913,Ornithopoda,unranked clade,38713.0,Berriasian,Hauterivian,145.0,129.4,63069,-38.316666,-6.733333,140.0
194370,1375648,occ,39968.0,,187911,Dinosauria,unranked clade,52775.0,Berriasian,Hauterivian,145.0,129.4,82504,-38.316666,-6.733333,140.0
194371,1375649,occ,39962.0,,187909,Theropoda,unranked clade,38513.0,Berriasian,Hauterivian,145.0,129.4,82504,-38.316666,-6.733333,140.0
194372,1375650,occ,,,187909,Iguanodontidae,family,38744.0,Berriasian,Hauterivian,145.0,129.4,62874,-38.316666,-6.733333,140.0
194373,1375651,occ,39967.0,,187908,Ornithopoda,unranked clade,38713.0,Berriasian,Hauterivian,145.0,129.4,82504,-38.316666,-6.733333,140.0
194374,1375652,occ,39958.0,I,187908,Grallator maximus,species,96250.0,Berriasian,Hauterivian,145.0,129.4,82504,-38.316666,-6.733333,140.0
194413,1376322,occ,,,188093,Hegaratella calisto,species,344977.0,Late Berriasian,,145.0,140.2,63117,-103.529999,24.73,140.0
194414,1376323,occ,,,188094,Kilianiceras praegratianopolitense,species,358882.0,Late Berriasian,,145.0,140.2,63117,-103.529999,24.73,140.0
194415,1376324,occ,,,188095,Kilianiceras praegratianopolitense,species,358882.0,Late Berriasian,,145.0,140.2,63117,-103.529999,24.73,140.0
194416,1376325,occ,,,188096,Spiticeras correardi,species,358884.0,Late Berriasian,,145.0,140.2,63117,-103.529999,24.73,140.0
194417,1376326,occ,,,188097,Spiticeras correardi,species,358884.0,Late Berriasian,,145.0,140.2,63117,-103.529999,24.73,140.0
194418,1376327,occ,,,188098,Hegaratella calisto,species,344977.0,Late Berriasian,,145.0,140.2,63117,-103.529999,24.73,140.0
194419,1376328,occ,,,188098,Fauriella boissieri,species,332649.0,Late Berriasian,,145.0,140.2,63117,-103.529999,24.73,140.0
194420,1376329,occ,,,188099,Fauriella boissieri,species,332649.0,Late Berriasian,,145.0,140.2,63117,-103.529999,24.73,140.0
194736,1382154,occ,,,52258,Iguanodon,genus,38749.0,Late Valanginian,,140.2,136.4,63620,-0.172222,51.086388,140.0
194753,1382220,occ,,,189421,Virgatoptychites (Propolyptychites) quadrifidus,species,132119.0,Early Valanginian,,140.2,136.4,59553,112.910004,73.959999,140.0
194754,1382221,occ,,,189422,Virgatoptychites (Propolyptychites) quadrifidus,species,132119.0,Early Valanginian,,140.2,136.4,59553,112.910004,73.959999,140.0
194755,1382222,occ,,,189423,Virgatoptychites (Propolyptychites) quadrifidus,species,132119.0,Early Valanginian,,140.2,136.4,59553,112.910004,73.959999,140.0
194756,1382223,occ,,,189424,Virgatoptychites (Propolyptychites) quadrifidus,species,132119.0,Early Valanginian,,140.2,136.4,59553,112.910004,73.959999,140.0
194757,1382224,occ,,,189425,Virgatoptychites (Propolyptychites) quadrifidus,species,132119.0,Early Valanginian,,140.2,136.4,59553,112.910004,73.959999,140.0
194758,1382225,occ,,,189426,Virgatoptychites (Propolyptychites) quadrifidus,species,132119.0,Early Valanginian,,140.2,136.4,59553,112.910004,73.959999,140.0
194759,1382226,occ,,,189427,Virgatoptychites (Propolyptychites) quadrifidus,species,132119.0,Early Valanginian,,140.2,136.4,59553,112.910004,73.959999,140.0
194760,1382227,occ,,,189428,Virgatoptychites (Propolyptychites) quadrifidus,species,132119.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194761,1382228,occ,,,189429,Tollia,genus,15737.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194762,1382229,occ,,,189429,Tollia,genus,15737.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194763,1382230,occ,,,189429,Buchia inflata,species,429288.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194764,1382231,occ,,,189430,Nikitinoceras,genus,132135.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194765,1382232,occ,,,189431,Euryptychites (Propolyptychites) arcticus,species,343659.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194766,1382233,occ,,,189432,Euryptychites (Propolyptychites) globulosus,species,343662.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194767,1382234,occ,,,189433,Virgatoptychites (Propolyptychites),subgenus,132117.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194768,1382235,occ,,,189434,Thorsteinssonoceras,genus,15726.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194769,1382236,occ,,,189434,Tollia,genus,15737.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194770,1382237,occ,,,189434,Euryptychites (Propolyptychites) arcticus,species,343659.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194771,1382238,occ,,,189434,Virgatoptychites (Propolyptychites) quadrifidus,species,132119.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194772,1382239,occ,,,189435,Virgatoptychites (Propolyptychites) quadrifidus,species,132119.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194773,1382240,occ,,,189435,Tollia,genus,15737.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194774,1382241,occ,,,189435,Euryptychites (Propolyptychites) globulosus,species,343662.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194775,1382242,occ,,,189435,Virgatoptychites (Propolyptychites) quadrifidus,species,132119.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194776,1382243,occ,,,189436,Tollia,genus,15737.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194777,1382244,occ,,,189436,Polyptychites (Siberiptychites) stubendorffi,species,143456.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194778,1382245,occ,,,189436,Virgatoptychites (Propolyptychites) quadrifidus,species,132119.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194779,1382246,occ,,,189437,Tollia,genus,15737.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194780,1382247,occ,,,189437,Euryptychites (Propolyptychites) arcticus,species,343659.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194781,1382248,occ,,,189437,Euryptychites (Propolyptychites) globulosus,species,343662.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194782,1382249,occ,,,189437,Virgatoptychites (Propolyptychites) quadrifidus,species,132119.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194783,1382250,occ,,,189437,Polyptychites (Siberiptychites) stubendorffi,species,143456.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194784,1382251,occ,,,189438,Polyptychites (Astieriptychites) astieriptychus,species,132220.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194798,1383087,occ,,,97954,Mierasaurus bobyoungi,species,362686.0,Late Berriasian,Valanginian,145.0,132.9,63702,-109.592781,38.731945,140.0
194809,1383422,occ,,,189592,Polyptychites (Astieriptychites) astieriptychus,species,132220.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194810,1383423,occ,,,189593,Polyptychites (Astieriptychites) astieriptychus,species,132220.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194811,1383424,occ,,,189593,Virgatoptychites (Propolyptychites),subgenus,132117.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194812,1383425,occ,,,189593,Inoceramus,genus,16727.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194813,1383426,occ,,,189593,Petropoma,genus,9096.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194814,1383427,occ,,,189593,Calliotropis (Riselloidea),subgenus,70597.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194815,1383428,occ,,,189594,Virgatoptychites (Propolyptychites),subgenus,132117.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194816,1383429,occ,,,189594,Polyptychites (Astieriptychites) astieriptychus,species,132220.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194817,1383430,occ,,,189594,Buchia keyserlingi,species,426884.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194818,1383431,occ,,,189595,Polyptychites (Astieriptychites) astieriptychus,species,132220.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194819,1383432,occ,,,189595,Polyptychites (Astieriptychites) astieriptychus,species,132220.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194820,1383433,occ,,,189595,Temnoptychites (Temnoptychites),subgenus,132150.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194821,1383434,occ,,,189595,Buchia keyserlingi,species,426884.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194822,1383435,occ,,,189595,Buchia,genus,16523.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194823,1383436,occ,,,189595,Inoceramus,genus,16727.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194824,1383437,occ,,,189596,Polyptychites (Polyptychites) ascendens,species,132203.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194825,1383438,occ,,,189596,Polyptychites (Polyptychites) ramulicosta,species,132199.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194826,1383439,occ,,,189596,Buchia keyserlingi,species,426884.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194827,1383440,occ,,,189596,Buchia,genus,16523.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194828,1383441,occ,,,189596,Inoceramus,genus,16727.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194829,1383442,occ,,,189596,,,,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194830,1383443,occ,,,189596,Polyptychites (Astieriptychites) astieriptychus,species,132220.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194831,1383444,occ,,,189597,Siberites,genus,85024.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194832,1383445,occ,,,189597,Partschiceras,genus,14491.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194833,1383446,occ,,,189597,Buchia keyserlingi,species,426884.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194834,1383447,occ,,,189597,Buchia,genus,16523.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194835,1383448,occ,,,189598,Polyptychites (Polyptychites) ascendens,species,132203.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194836,1383449,occ,,,189598,Buchia,genus,16523.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194837,1383450,occ,,,189598,Pleuromya,genus,18805.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194838,1383451,occ,,,189599,Polyptychites (Polyptychites) beani,species,343682.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194839,1383452,occ,,,189599,Buchia,genus,16523.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194840,1383453,occ,,,189599,Nuculoma,genus,16088.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194841,1383454,occ,,,189599,Tancredia,genus,18304.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194842,1383455,occ,,,189600,Polyptychites,genus,15430.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194843,1383456,occ,,,189600,Pachyteuthis,genus,15881.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194844,1383457,occ,,,189600,Pleuromya,genus,18805.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194845,1383458,occ,,,189600,Buchia,genus,16523.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194846,1383459,occ,,,189601,Polyptychites (Polyptychites),subgenus,132186.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194847,1383460,occ,,,189601,Pachyteuthis,genus,15881.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194848,1383461,occ,,,189601,Buchia,genus,16523.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194849,1383462,occ,,,189602,Polyptychites,genus,15430.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194850,1383463,occ,,,189602,Limatula,genus,16769.0,Early Valanginian,,140.2,136.4,59553,111.014999,73.695,140.0
194851,1383464,occ,,,189603,Surites (Bojarkia) mesezhnikowi,species,132094.0,Late Berriasian,,145.0,140.2,59553,113.080002,72.580002,140.0
194852,1383465,occ,,,189604,Tollia,genus,15737.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194853,1383466,occ,,,189605,Tollia,genus,15737.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194854,1383467,occ,,,189606,Nikitinoceras (Russanovia),subgenus,132157.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194855,1383468,occ,,,189606,Temnoptychites (Temnoptychites),subgenus,132150.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194856,1383469,occ,,,189606,Temnoptychites (Temnoptychites),subgenus,132150.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194857,1383470,occ,,,189606,Tollia,genus,15737.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194858,1383471,occ,,,189606,Tollia (Tollia) tolli,species,132103.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194859,1383472,occ,,,189607,Virgatoptychites (Propolyptychites),subgenus,132117.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194860,1383473,occ,,,189608,Tollia,genus,15737.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194861,1383474,occ,,,189608,Euryptychites (Propolyptychites) arcticus,species,343659.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194862,1383475,occ,,,189609,Polyptychites (Siberiptychites) stubendorffi,species,143456.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194863,1383476,occ,,,189610,Virgatoptychites (Propolyptychites),subgenus,132117.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194864,1383477,occ,,,189611,Polyptychites (Siberiptychites) stubendorffi,species,143456.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194865,1383478,occ,,,189612,Tollia,genus,15737.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194866,1383479,occ,,,189612,Polyptychites (Siberiptychites) stubendorffi,species,143456.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194867,1383480,occ,,,189613,Tollia,genus,15737.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194868,1383481,occ,,,189614,Tollia,genus,15737.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194869,1383482,occ,,,189614,Polyptychites (Siberiptychites) stubendorffi,species,143456.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194870,1383483,occ,,,189614,Polyptychites (Astieriptychites) astieriptychus,species,132220.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194871,1383484,occ,,,189614,Thorsteinssonoceras,genus,15726.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194872,1383485,occ,,,189615,Tollia,genus,15737.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194873,1383486,occ,,,189615,Virgatoptychites (Propolyptychites) quadrifidus,species,132119.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194874,1383487,occ,,,189615,Polyptychites (Astieriptychites) astieriptychus,species,132220.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194875,1383488,occ,,,189616,Polyptychites (Astieriptychites) astieriptychus,species,132220.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194876,1383489,occ,,,189617,Tollia,genus,15737.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194877,1383490,occ,,,189618,Tollia,genus,15737.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194878,1383491,occ,,,189619,Euryptychites (Propolyptychites) globulosus,species,343662.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194879,1383492,occ,,,189619,Polyptychites (Astieriptychites) astieriptychus,species,132220.0,Early Valanginian,,140.2,136.4,59553,113.080002,72.580002,140.0
194880,1383493,occ,,,189620,Tollia,genus,15737.0,Early Valanginian,,140.2,136.4,59553,113.75,73.385002,140.0
194881,1383494,occ,,,189620,Tollia (Tollia) tolli,species,132103.0,Early Valanginian,,140.2,136.4,59553,113.75,73.385002,140.0
194882,1383495,occ,,,189620,Nikitinoceras (Russanovia) borealis,species,132162.0,Early Valanginian,,140.2,136.4,59553,113.75,73.385002,140.0
194883,1383496,occ,,,189620,Homomya,genus,18750.0,Early Valanginian,,140.2,136.4,59553,113.75,73.385002,140.0
194884,1383497,occ,,,189620,Pinna,genus,16400.0,Early Valanginian,,140.2,136.4,59553,113.75,73.385002,140.0
194885,1383498,occ,,,189620,Buchia,genus,16523.0,Early Valanginian,,140.2,136.4,59553,113.75,73.385002,140.0
194886,1383499,occ,,,189620,Pleuromya,genus,18805.0,Early Valanginian,,140.2,136.4,59553,113.75,73.385002,140.0
194887,1383500,occ,,,189620,Acroteuthis,genus,15835.0,Early Valanginian,,140.2,136.4,59553,113.75,73.385002,140.0
194888,1383501,occ,,,189620,Acroteuthis,genus,15835.0,Early Valanginian,,140.2,136.4,59553,113.75,73.385002,140.0
