,occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,age
166150,1186612,occ,,,153324,Cyclothyris americana,species,283901.0,Middle Albian,,109.0,105.3,49363,-109.756813,31.38825,110.0
166151,1186613,occ,,,153324,Hesperosia vespertina,species,285208.0,Middle Albian,,109.0,105.3,49363,-109.756813,31.38825,110.0
166152,1186614,occ,,,153324,Gemmarcula arizonensis,species,285209.0,Middle Albian,,109.0,105.3,49363,-109.756813,31.38825,110.0
166153,1186615,occ,,,153324,Gemmarcula menardi,species,285210.0,Middle Albian,,109.0,105.3,49363,-109.756813,31.38825,110.0
166154,1186616,occ,,,153324,Psilothyris occidentalis,species,285212.0,Middle Albian,,109.0,105.3,49363,-109.756813,31.38825,110.0
166161,1187532,occ,,,153339,Nodosauridae,family,38817.0,Early Albian,,112.03,109.0,49379,4.3243,48.244499,110.0
166162,1187533,occ,,,153339,Hypacanthoplites milletianus,species,129763.0,Early Albian,,112.03,109.0,49379,4.3243,48.244499,110.0
166163,1187534,occ,,,153339,Leymeriella tardefurcata,species,333793.0,Early Albian,,112.03,109.0,49379,4.3243,48.244499,110.0
166183,1187877,occ,32345.0,F,153394,Spheroolithus spheroides,species,100397.0,Aptian,Albian,125.0,100.5,49413,124.182442,42.87706,110.0
166184,1187878,occ,40448.0,F,153394,Spheroolithus quantouensis,species,467466.0,Aptian,Albian,125.0,100.5,83807,124.182442,42.87706,110.0
166185,1187920,occ,,,153395,Dinosauria,unranked clade,52775.0,Aptian,Albian,125.0,100.5,49413,124.249397,42.9585,110.0
166186,1187922,occ,,,153396,Dinosauria,unranked clade,52775.0,Aptian,Albian,125.0,100.5,49413,124.200272,42.906109,110.0
166195,1187987,occ,,F,153393,Gleichenites,genus,278113.0,Cretaceous,,145.0,66.0,49412,-69.726669,-45.253887,110.0
166196,1187988,occ,,F,153393,Dryopterites problematicus,species,285509.0,Cretaceous,,145.0,66.0,49412,-69.726669,-45.253887,110.0
166197,1187989,occ,,,153393,Nilsonia,genus,169172.0,Cretaceous,,145.0,66.0,49412,-69.726669,-45.253887,110.0
166198,1187990,occ,,F,153393,Laurophyllum kurtzi,species,285512.0,Cretaceous,,145.0,66.0,49412,-69.726669,-45.253887,110.0
166199,1187991,occ,,F,153393,Laurophyllum hickenii,species,285513.0,Cretaceous,,145.0,66.0,49412,-69.726669,-45.253887,110.0
166200,1187992,occ,,F,153393,Laurophyllum proteaefolium,species,285514.0,Cretaceous,,145.0,66.0,49412,-69.726669,-45.253887,110.0
166201,1187993,occ,,,153393,Cissites parvifolius,species,285516.0,Cretaceous,,145.0,66.0,49412,-69.726669,-45.253887,110.0
166202,1187994,occ,,F,153393,Sterculia patagonica,species,285517.0,Cretaceous,,145.0,66.0,49412,-69.726669,-45.253887,110.0
166203,1187995,occ,,F,153393,Sterculia platanoides,species,285518.0,Cretaceous,,145.0,66.0,49412,-69.726669,-45.253887,110.0
166204,1187996,occ,,F,153393,Araliaephyllum cachetamanense,species,285519.0,Cretaceous,,145.0,66.0,49412,-69.726669,-45.253887,110.0
166205,1187997,occ,,F,153393,Bignonites chalianus,species,285521.0,Cretaceous,,145.0,66.0,49412,-69.726669,-45.253887,110.0
166206,1187998,occ,,F,153393,Ruprechtia castilloensis,species,285522.0,Cretaceous,,145.0,66.0,49412,-69.726669,-45.253887,110.0
166240,1188356,occ,,F,153420,Cyathidites australis,species,252473.0,Barremian,Santonian,129.4,83.6,49455,-58.804169,-64.46917,110.0
166241,1188357,occ,,F,153420,Cyatheacidites annulatus,species,264481.0,Barremian,Santonian,129.4,83.6,49455,-58.804169,-64.46917,110.0
166242,1188358,occ,,F,153420,Biretisporites,genus,252550.0,Barremian,Santonian,129.4,83.6,49455,-58.804169,-64.46917,110.0
166243,1188359,occ,,F,153420,Podocarpidites ellipticus,species,252660.0,Barremian,Santonian,129.4,83.6,49455,-58.804169,-64.46917,110.0
166244,1188360,occ,,F,153420,Microcachryidites antarcticus,species,266028.0,Barremian,Santonian,129.4,83.6,49455,-58.804169,-64.46917,110.0
166245,1188361,occ,,,153420,Cribroperidinium edwardsii,species,277191.0,Barremian,Santonian,129.4,83.6,49455,-58.804169,-64.46917,110.0
166246,1188362,occ,,,153420,Cyclonephelium compactum,species,277870.0,Barremian,Santonian,129.4,83.6,49455,-58.804169,-64.46917,110.0
166247,1188363,occ,,,153420,Canninginopsis denticulata,species,277187.0,Barremian,Santonian,129.4,83.6,49455,-58.804169,-64.46917,110.0
166593,1189018,occ,,F,153429,Cyathidites australis,species,252473.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166594,1189019,occ,,F,153429,Cyathidites,genus,252469.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166595,1189020,occ,,F,153429,Cyathidites asper,species,277491.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166596,1189021,occ,,F,153429,Baculatisporites comaumensis,species,252530.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166597,1189022,occ,,F,153429,Osmundacidites,genus,252479.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166598,1189023,occ,,,153429,Gleicheniidites circinidites,species,265675.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166599,1189024,occ,,F,153429,Stereisporites antiquasporites,species,252486.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166600,1189025,occ,,,153429,Ceratosporites equalis,species,276483.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166601,1189026,occ,,,153429,Retitriletes austroclavatidites,species,276517.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166602,1189027,occ,,,153429,Cicatricosisporites australiensis,species,276874.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166603,1189028,occ,,F,153429,Cyatheacidites annulatus,species,264481.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166604,1189029,occ,,,153429,Cyatheacidites archangelskii,species,277907.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166605,1189030,occ,,,153429,Polypodiaceoisporites elegans,species,276979.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166606,1189031,occ,,,153429,Densoisporites velatus,species,276487.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166607,1189032,occ,,,153429,Ornamentifera,genus,276671.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166608,1189033,occ,,,153429,Crybelosporites stylosus,species,276579.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166609,1189034,occ,,F,153429,Trilites,genus,276585.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166610,1189035,occ,,,153429,Rogalskaisporites cicatricosus,species,285900.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166611,1189036,occ,,,153429,Leptolepidites verrucatus,species,276597.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166612,1189037,occ,,,153429,Ischyosporites volkheimeri,species,276876.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166613,1189038,occ,,,153429,Neoraistrickia truncata,species,277911.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166614,1189039,occ,,F,153429,Biretisporites,genus,252550.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166615,1189040,occ,,,153429,Coronatispora perforata,species,276977.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166616,1189041,occ,,,153429,Klukisporites scaberis,species,277910.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166617,1189042,occ,,,153429,Sestrosporites pseudoalveolatus,species,276581.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166618,1189043,occ,,,153429,Matonisporites cooksoniae,species,285901.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166619,1189044,occ,,,153429,Ischyosporites punctatus,species,285902.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166620,1189045,occ,,,153429,Crybelosporites striatus,species,276799.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166621,1189046,occ,,,153429,Contignisporites cooksoniae,species,276948.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166622,1189047,occ,,,153429,Contignisporites multimuratus,species,285903.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166623,1189048,occ,,,153429,Nodosisporites crenimurus,species,276668.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166624,1189049,occ,,,153429,Alisporites grandis,species,277913.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166625,1189050,occ,,,153429,Alisporites similis,species,276737.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166626,1189051,occ,,,153429,Vitreisporites pallidus,species,276595.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166627,1189052,occ,,F,153429,Podocarpidites ellipticus,species,252660.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166628,1189053,occ,,F,153429,Microcachryidites antarcticus,species,266028.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166629,1189054,occ,,,153429,Trichotomosulcites,genus,276837.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166630,1189055,occ,,F,153429,Trichotomosulcites subgranulatus,species,277505.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166631,1189056,occ,,,153429,Callialasporites trilobatus,species,276588.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166632,1189057,occ,,,153429,Classopollis chateaunovii,species,286019.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166633,1189058,occ,,,153429,Araucariacites australis,species,264500.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166634,1189059,occ,,,153429,Balmeiopsis limbatus,species,276496.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166635,1189060,occ,,,153429,Callialasporites dampieri,species,276943.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166636,1189061,occ,,,153429,Clavatipollenites hughesii,species,276513.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166729,1189154,occ,,,153429,,,,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166730,1189155,occ,,F,153429,Botryococcus,genus,264632.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166731,1189156,occ,,,153429,,,,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166732,1189157,occ,,,153429,Fungi,kingdom,151419.0,Albian,,113.0,100.5,49455,-58.082222,-63.86861,110.0
166733,1189158,occ,,F,153431,Cyathidites australis,species,252473.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166734,1189159,occ,,F,153431,Cyathidites,genus,252469.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166735,1189160,occ,,F,153431,Cyathidites asper,species,277491.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166736,1189161,occ,,F,153431,Baculatisporites comaumensis,species,252530.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166737,1189162,occ,,F,153431,Osmundacidites,genus,252479.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166738,1189163,occ,,,153431,Rugulatisporites neuquensis,species,285895.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166739,1189164,occ,,,153431,Gleicheniidites circinidites,species,265675.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166740,1189165,occ,,F,153431,Stereisporites antiquasporites,species,252486.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166741,1189166,occ,,,153431,Ceratosporites equalis,species,276483.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166742,1189167,occ,,,153431,Retitriletes austroclavatidites,species,276517.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166743,1189168,occ,,,153431,Cicatricosisporites australiensis,species,276874.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166744,1189169,occ,,,153431,Cicatricosisporites hughesii,species,276575.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166745,1189170,occ,,,153431,Cicatricosisporites ludbrookiae,species,285896.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166746,1189171,occ,,F,153431,Cyatheacidites annulatus,species,264481.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166747,1189172,occ,,,153431,Cyatheacidites archangelskii,species,277907.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166748,1189173,occ,,,153431,Cyatheacidites botuliformis,species,285897.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166749,1189174,occ,,,153431,Polypodiaceoisporites elegans,species,276979.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166750,1189175,occ,,,153431,Densoisporites velatus,species,276487.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166751,1189176,occ,,,153431,Ornamentifera,genus,276671.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166752,1189177,occ,,,153431,Crybelosporites stylosus,species,276579.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166753,1189178,occ,,,153431,Dictyotosporites speciosus,species,285898.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166754,1189179,occ,,F,153431,Trilites,genus,276585.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166755,1189180,occ,,,153431,Triporoletes reticulatus,species,276494.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166756,1189181,occ,,,153431,Staplinisporites caminus,species,276566.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166757,1189182,occ,,,153431,Rogalskaisporites cicatricosus,species,285900.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166758,1189183,occ,,,153431,Leptolepidites verrucatus,species,276597.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166759,1189184,occ,,,153431,Alisporites grandis,species,277913.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166760,1189185,occ,,,153431,Alisporites similis,species,276737.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166761,1189186,occ,,,153431,Vitreisporites pallidus,species,276595.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166762,1189187,occ,,F,153431,Podocarpidites ellipticus,species,252660.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166763,1189188,occ,,F,153431,Microcachryidites antarcticus,species,266028.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166764,1189189,occ,,,153431,Trichotomosulcites,genus,276837.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166765,1189190,occ,,F,153431,Trichotomosulcites subgranulatus,species,277505.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166766,1189191,occ,,,153431,Callialasporites trilobatus,species,276588.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166767,1189192,occ,,,153431,Classopollis chateaunovii,species,286019.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166768,1189193,occ,,F,153431,Cycadopites nitidus,species,276879.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166769,1189194,occ,,,153431,Araucariacites australis,species,264500.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166770,1189195,occ,,,153431,Clavatipollenites hughesii,species,276513.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166771,1189196,occ,,,153431,Muderongia tetracantha,species,277178.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166772,1189197,occ,,,153431,Muderongia staurota,species,278064.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166773,1189198,occ,,,153431,Batioladinium micropodum,species,276956.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166774,1189199,occ,,,153431,Batioladinium jaegeri,species,277185.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166775,1189200,occ,,,153431,Dingodinium cerviculum,species,277199.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166776,1189201,occ,,,153431,Canninginopsis intermedia,species,277188.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166777,1189202,occ,,,153431,Canningia,genus,276985.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166778,1189203,occ,,,153431,Chichaouadinium boydii,species,286034.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166779,1189204,occ,,,153431,Cyclonephelium hystrix,species,286044.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166780,1189205,occ,,,153431,Odontochitina operculata,species,277093.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166781,1189206,occ,,,153431,Adnatosphaeridium filiferum,species,286029.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166782,1189207,occ,,,153431,Coronifera striolata,species,286042.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166783,1189208,occ,,,153431,Chlamydophorella nyei,species,286037.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166784,1189209,occ,,,153431,Oligosphaeridium pulcherrimum,species,277096.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166785,1189210,occ,,,153431,Prolixosphaeridium conulum,species,277248.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166786,1189211,occ,,,153431,Coronifera oceanica,species,286041.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166787,1189212,occ,,,153431,Spiniferites ramosus,species,276930.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166788,1189213,occ,,,153431,Kiokansium polypes,species,276969.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166789,1189214,occ,,,153431,Cleistosphaeridium ancoriferum,species,286039.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166790,1189215,occ,,,153431,Circulodinium colliveri,species,286038.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166791,1189216,occ,,,153431,Palaeoperidinium cretaceum,species,277245.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166792,1189217,occ,,,153431,Pseudoceratium,genus,276992.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166793,1189218,occ,,,153431,Omatia montgomeryi,species,286048.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166794,1189219,occ,,,153431,Veryhachium,genus,277124.0,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166795,1189220,occ,,,153431,,,,Albian,,113.0,100.5,49455,-58.362221,-64.0,110.0
166796,1189221,occ,,F,153432,Cyathidites australis,species,252473.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166797,1189222,occ,,F,153432,Cyathidites,genus,252469.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166798,1189223,occ,,F,153432,Baculatisporites comaumensis,species,252530.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166799,1189224,occ,,F,153432,Osmundacidites,genus,252479.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166800,1189225,occ,,,153432,Rugulatisporites neuquensis,species,285895.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166801,1189226,occ,,,153432,Gleicheniidites circinidites,species,265675.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166802,1189227,occ,,F,153432,Stereisporites antiquasporites,species,252486.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166803,1189228,occ,,,153432,Ceratosporites equalis,species,276483.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166804,1189229,occ,,,153432,Retitriletes austroclavatidites,species,276517.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166805,1189230,occ,,,153432,Cicatricosisporites australiensis,species,276874.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166806,1189231,occ,,F,153432,Cyatheacidites annulatus,species,264481.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166807,1189232,occ,,,153432,Cyatheacidites archangelskii,species,277907.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166808,1189233,occ,,,153432,Cyatheacidites botuliformis,species,285897.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166809,1189234,occ,,,153432,Polypodiaceoisporites elegans,species,276979.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166810,1189235,occ,,,153432,Densoisporites velatus,species,276487.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166811,1189236,occ,,,153432,Ornamentifera,genus,276671.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166812,1189237,occ,,F,153432,Trilites,genus,276585.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166813,1189238,occ,,,153432,Triporoletes reticulatus,species,276494.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166814,1189239,occ,,,153432,Staplinisporites caminus,species,276566.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166815,1189240,occ,,,153432,Leptolepidites verrucatus,species,276597.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166816,1189241,occ,,,153432,Ischyosporites volkheimeri,species,276876.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166817,1189242,occ,,,153432,Neoraistrickia truncata,species,277911.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166818,1189243,occ,,F,153432,Rugulatisporites,genus,252537.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166819,1189244,occ,,F,153432,Biretisporites,genus,252550.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166820,1189245,occ,,F,153432,Foveogleicheniidites confossus,species,277909.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166821,1189246,occ,,,153432,Alisporites grandis,species,277913.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166822,1189247,occ,,,153432,Alisporites similis,species,276737.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166823,1189248,occ,,,153432,Vitreisporites pallidus,species,276595.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166824,1189249,occ,,F,153432,Podocarpidites ellipticus,species,252660.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166825,1189250,occ,,F,153432,Microcachryidites antarcticus,species,266028.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166826,1189251,occ,,,153432,Trichotomosulcites,genus,276837.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166827,1189252,occ,,,153432,Callialasporites trilobatus,species,276588.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166828,1189253,occ,,,153432,Classopollis chateaunovii,species,286019.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166829,1189254,occ,,,153432,Araucariacites australis,species,264500.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166830,1189255,occ,,,153432,Balmeiopsis limbatus,species,276496.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166831,1189256,occ,,,153432,Muderongia staurota,species,278064.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166832,1189257,occ,,,153432,Muderongia tetracantha,species,277178.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166833,1189258,occ,,,153432,Batioladinium micropodum,species,276956.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166834,1189259,occ,,,153432,Canningia,genus,276985.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166835,1189260,occ,,,153432,Chichaouadinium boydii,species,286034.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166836,1189261,occ,,,153432,Cyclonephelium hystrix,species,286044.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166837,1189262,occ,,,153432,Odontochitina operculata,species,277093.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166838,1189263,occ,,,153432,Chlamydophorella nyei,species,286037.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166839,1189264,occ,,,153432,Oligosphaeridium pulcherrimum,species,277096.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166840,1189265,occ,,,153432,Coronifera oceanica,species,286041.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166841,1189266,occ,,,153432,Spiniferites ramosus,species,276930.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166842,1189267,occ,,,153432,Kiokansium polypes,species,276969.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166843,1189268,occ,,,153432,Cleistosphaeridium ancoriferum,species,286039.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166844,1189269,occ,,,153432,Palaeoperidinium cretaceum,species,277245.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166845,1189270,occ,,,153432,Pseudoceratium,genus,276992.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166846,1189271,occ,,,153432,Omatia montgomeryi,species,286048.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166847,1189272,occ,,,153432,Veryhachium,genus,277124.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166848,1189273,occ,,,153432,,,,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166849,1189274,occ,,,153432,Fungi,kingdom,151419.0,Albian,,113.0,100.5,49455,-58.349724,-64.013611,110.0
166899,1189914,occ,,,1864,Boubeithyris boubei,species,286695.0,Early Albian,,112.03,109.0,49603,-0.666667,51.916668,110.0
166900,1189915,occ,,,1864,Boubeithyris buzzardensis,species,286698.0,Early Albian,,112.03,109.0,49603,-0.666667,51.916668,110.0
166901,1189916,occ,,,1864,Walkerithyris mendax,species,286699.0,Early Albian,,112.03,109.0,49603,-0.666667,51.916668,110.0
166902,1189917,occ,,,1864,Capillarina diversa,species,286705.0,Early Albian,,112.03,109.0,49603,-0.666667,51.916668,110.0
167051,1190285,occ,,,153620,Elasmosauridae,family,38175.0,Middle Albian,,109.0,105.3,49683,-135.559006,66.195999,110.0
167052,1190286,occ,,,153621,Ichthyosauria,unranked clade,36543.0,Albian,,113.0,100.5,49683,-124.400002,60.099998,110.0
167058,1190304,occ,,,109438,Cretasonoma corinformibus,species,287044.0,Early Albian,,112.03,109.0,49685,-4.447222,43.305557,110.0
167059,1190305,occ,,,109438,Archeutheia magnifica,species,287049.0,Early Albian,,112.03,109.0,49685,-4.447222,43.305557,110.0
167060,1190306,occ,,,109438,Staphylinidae,family,69284.0,Early Albian,,112.03,109.0,49685,-4.447222,43.305557,110.0
167061,1190307,occ,,,109438,Pselaphinae,subfamily,69979.0,Early Albian,,112.03,109.0,49685,-4.447222,43.305557,110.0
167120,1190737,occ,,,110529,Tropeothyris islarensis,species,287329.0,Early Albian,,112.03,109.0,49791,-3.283333,43.400002,110.0
167121,1190738,occ,,,153726,Tropeothyris islarensis,species,287329.0,Aptian,Albian,125.0,100.5,49791,1.41,38.990002,110.0
167130,1190809,occ,39912.0,,116297,Rebbachisauridae,unranked clade,57365.0,Albian,,113.0,100.5,49814,10.260556,33.184723,110.0
167131,1190810,occ,39913.0,,116297,Somphospondyli,unranked clade,66514.0,Albian,,113.0,100.5,49814,10.260556,33.184723,110.0
