,occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,age
192590,1362629,occ,,,185407,Naticidae,family,61317.0,Coniacian,Santonian,89.8,83.6,62141,-121.308998,37.389999,90.0
192595,1362634,occ,,,185409,Glycymeris,genus,16243.0,Turonian,,93.9,89.8,62141,-121.320999,37.381001,90.0
192596,1362635,occ,,,185409,Linearia multicostata,species,402573.0,Turonian,,93.9,89.8,62141,-121.320999,37.381001,90.0
192597,1362636,occ,,,185409,Meekia (Mygallia) takeoana,species,141813.0,Turonian,,93.9,89.8,62141,-121.320999,37.381001,90.0
192598,1362637,occ,,,185409,Pseudoptera,genus,16978.0,Turonian,,93.9,89.8,62141,-121.320999,37.381001,90.0
192599,1362638,occ,,,185409,Pterotrigonia,genus,17266.0,Turonian,,93.9,89.8,62141,-121.320999,37.381001,90.0
192600,1362639,occ,,,185409,Tellinidae,family,62468.0,Turonian,,93.9,89.8,62141,-121.320999,37.381001,90.0
192601,1362640,occ,,,185409,Subprionocyclus,genus,15694.0,Turonian,,93.9,89.8,62141,-121.320999,37.381001,90.0
192602,1362641,occ,,,185409,Latiala californica,species,382925.0,Turonian,,93.9,89.8,62141,-121.320999,37.381001,90.0
192603,1362642,occ,,,185409,Biplica,genus,11906.0,Turonian,,93.9,89.8,62141,-121.320999,37.381001,90.0
192604,1362643,occ,,,185409,Cantharus occidentalis,species,382934.0,Turonian,,93.9,89.8,62141,-121.320999,37.381001,90.0
192605,1362644,occ,,,185409,Turritella hearni,species,85319.0,Turonian,,93.9,89.8,62141,-121.320999,37.381001,90.0
192608,1362647,occ,,,185411,Calva (Egelicalva) spissa,species,433689.0,Turonian,,93.9,89.8,62141,-121.306999,37.387001,90.0
192609,1362648,occ,,,185411,Glycymeris,genus,16243.0,Turonian,,93.9,89.8,62141,-121.306999,37.387001,90.0
192610,1362649,occ,,,185411,Meekia (Meekia) radiata,species,141803.0,Turonian,,93.9,89.8,62141,-121.306999,37.387001,90.0
192611,1362650,occ,,,185412,Calva (Egelicalva) taffi,species,382819.0,Turonian,Santonian,93.9,83.6,62141,-121.316002,37.377998,90.0
192612,1362651,occ,,,185412,Cucullaeidae,family,59945.0,Turonian,Santonian,93.9,83.6,62141,-121.316002,37.377998,90.0
192613,1362652,occ,,,185412,Meekia,genus,17881.0,Turonian,Santonian,93.9,83.6,62141,-121.316002,37.377998,90.0
192614,1362653,occ,,,185412,Biplica isoplicata,species,141822.0,Turonian,Santonian,93.9,83.6,62141,-121.316002,37.377998,90.0
192627,1362666,occ,,,185415,Acila (Truncacila),subgenus,16141.0,Turonian,,93.9,89.8,62141,-121.334,37.366001,90.0
192628,1362667,occ,,,185415,Calva,genus,17432.0,Turonian,,93.9,89.8,62141,-121.334,37.366001,90.0
192629,1362668,occ,,,185415,Cymbophora,genus,17556.0,Turonian,,93.9,89.8,62141,-121.334,37.366001,90.0
192630,1362669,occ,,,185415,Glycymeris pacifica,species,384051.0,Turonian,,93.9,89.8,62141,-121.334,37.366001,90.0
192631,1362670,occ,,,185415,Isognomon,genus,16730.0,Turonian,,93.9,89.8,62141,-121.334,37.366001,90.0
192632,1362671,occ,,,185415,Linearis,genus,60879.0,Turonian,,93.9,89.8,62141,-121.334,37.366001,90.0
192633,1362672,occ,,F,185415,Yaadia,genus,17292.0,Turonian,,93.9,89.8,62141,-121.334,37.366001,90.0
192634,1362673,occ,,,185415,Latiala californica,species,382925.0,Turonian,,93.9,89.8,62141,-121.334,37.366001,90.0
192635,1362674,occ,,,185415,Biplica isoplicata,species,141822.0,Turonian,,93.9,89.8,62141,-121.334,37.366001,90.0
192636,1362675,occ,,,185415,Turritella,genus,10637.0,Turonian,,93.9,89.8,62141,-121.334,37.366001,90.0
192637,1362676,occ,,,185415,Dentalium,genus,8172.0,Turonian,,93.9,89.8,62141,-121.334,37.366001,90.0
192638,1362677,occ,,,185416,Arcidae,family,59188.0,Coniacian,,89.8,86.3,62141,-121.323997,37.368999,90.0
192639,1362678,occ,,,185416,Bivalvia,class,16005.0,Coniacian,,89.8,86.3,62141,-121.323997,37.368999,90.0
192640,1362679,occ,,,185416,Hyphantoceras,genus,15026.0,Coniacian,,89.8,86.3,62141,-121.323997,37.368999,90.0
192641,1362680,occ,,,185416,Peroniceras,genus,15383.0,Coniacian,,89.8,86.3,62141,-121.323997,37.368999,90.0
192647,1362686,occ,,,185419,Subprionocyclus,genus,15694.0,Late Turonian,,93.5,89.3,62141,-121.333,37.357498,90.0
192648,1362687,occ,,,185419,Turritella hearni,species,85319.0,Late Turonian,,93.5,89.3,62141,-121.333,37.357498,90.0
192653,1362747,occ,,,185440,Calva (Egelicalva) spissa,species,433689.0,Turonian,,93.9,89.8,62141,-121.297997,37.311001,90.0
192654,1362748,occ,,,185440,Cymbophora gabbiana,species,366352.0,Turonian,,93.9,89.8,62141,-121.297997,37.311001,90.0
192655,1362749,occ,,,185440,Glycymeris pacifica,species,384051.0,Turonian,,93.9,89.8,62141,-121.297997,37.311001,90.0
192656,1362750,occ,,,185440,Cucullaea (Idonearca) gravida,species,402416.0,Turonian,,93.9,89.8,62141,-121.297997,37.311001,90.0
192657,1362751,occ,,,185440,Meekia (Mygallia) takeoana,species,141813.0,Turonian,,93.9,89.8,62141,-121.297997,37.311001,90.0
192658,1362752,occ,,,185440,Pterotrigonia evansana,species,368966.0,Turonian,,93.9,89.8,62141,-121.297997,37.311001,90.0
192659,1362753,occ,,,185440,Tellinidae,family,62468.0,Turonian,,93.9,89.8,62141,-121.297997,37.311001,90.0
192660,1362754,occ,,F,185440,Yaadia,genus,17292.0,Turonian,,93.9,89.8,62141,-121.297997,37.311001,90.0
192661,1362755,occ,,,185440,Latiala californica,species,382925.0,Turonian,,93.9,89.8,62141,-121.297997,37.311001,90.0
192662,1362756,occ,,,185440,Natica conradiana,species,61304.0,Turonian,,93.9,89.8,62141,-121.297997,37.311001,90.0
192663,1362757,occ,,,185440,Turritella,genus,10637.0,Turonian,,93.9,89.8,62141,-121.297997,37.311001,90.0
192664,1362758,occ,,,185440,Dentalium,genus,8172.0,Turonian,,93.9,89.8,62141,-121.297997,37.311001,90.0
192665,1362759,occ,,,185441,Calva (Egelicalva) taffi,species,382819.0,Coniacian,Santonian,89.8,83.6,62141,-121.261002,37.280998,90.0
192666,1362760,occ,,,185441,Cymbophora gabbiana,species,366352.0,Coniacian,Santonian,89.8,83.6,62141,-121.261002,37.280998,90.0
192667,1362761,occ,,,185441,Glycymerita veatchii,species,368946.0,Coniacian,Santonian,89.8,83.6,62141,-121.261002,37.280998,90.0
192668,1362762,occ,,,185441,Meekia (Meekia) louella,species,141804.0,Coniacian,Santonian,89.8,83.6,62141,-121.261002,37.280998,90.0
192669,1362763,occ,,,185441,Phelopteria,genus,16917.0,Coniacian,Santonian,89.8,83.6,62141,-121.261002,37.280998,90.0
192670,1362764,occ,,,185441,Pterotrigonia evansana,species,368966.0,Coniacian,Santonian,89.8,83.6,62141,-121.261002,37.280998,90.0
192671,1362765,occ,,,185441,Cylichna,genus,11921.0,Coniacian,Santonian,89.8,83.6,62141,-121.261002,37.280998,90.0
192672,1362766,occ,,,185441,Gyrodes (Sohlella) quercus,species,60561.0,Coniacian,Santonian,89.8,83.6,62141,-121.261002,37.280998,90.0
192673,1362767,occ,,,185441,Natica conradiana,species,61304.0,Coniacian,Santonian,89.8,83.6,62141,-121.261002,37.280998,90.0
192674,1362768,occ,,,185441,Volutoderma averillii,species,268243.0,Coniacian,Santonian,89.8,83.6,62141,-121.261002,37.280998,90.0
192675,1362769,occ,,,185441,Dentalium,genus,8172.0,Coniacian,Santonian,89.8,83.6,62141,-121.261002,37.280998,90.0
192676,1362770,occ,,,185442,Mytiloides mytiloides,species,144322.0,Early Turonian,,93.5,89.3,62141,-121.264999,37.278,90.0
192677,1362771,occ,,,185442,Mytiloides,genus,16835.0,Early Turonian,,93.5,89.3,62141,-121.264999,37.278,90.0
192698,1362792,occ,,,185448,Acila (Truncacila),subgenus,16141.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192699,1362793,occ,,,185448,Anomia,genus,16476.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192700,1362794,occ,,,185448,Calva (Egelicalva) taffi,species,382819.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192701,1362795,occ,,,185448,Cymbophora gabbiana,species,366352.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192702,1362796,occ,,,185448,Cymbophora,genus,17556.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192703,1362797,occ,,,185448,Glycymerita veatchii,species,368946.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192704,1362798,occ,,,185448,Meekia (Meekia) louella,species,141804.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192705,1362799,occ,,,185448,Phelopteria,genus,16917.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192706,1362800,occ,,,185448,Pterotrigonia evansana,species,368966.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192707,1362801,occ,,,185448,Solemya,genus,16162.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192708,1362802,occ,,,185448,Tellinidae,family,62468.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192709,1362803,occ,,F,185448,Yaadia,genus,17292.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192710,1362804,occ,,,185448,Biplica isoplicata,species,141822.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192711,1362805,occ,,,185448,Cancellariidae,family,59518.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192712,1362806,occ,,,185448,Cylichna,genus,11921.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192713,1362807,occ,,,185448,Gastropoda,class,8304.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192714,1362808,occ,,,185448,Gyrodes (Sohlella) quercus,species,60561.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192715,1362809,occ,,,185448,Margarites,genus,8959.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192716,1362810,occ,,,185448,Perissityidae,family,121055.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192717,1362811,occ,,,185448,Polinices,genus,10291.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192718,1362812,occ,,,185448,Turritella,genus,10637.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192719,1362813,occ,,,185448,Volutoderma averillii,species,268243.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192720,1362814,occ,,,185448,Brachyura,infraorder,58207.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192721,1362815,occ,,,185448,Actinopterygii,superclass,67345.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192722,1362816,occ,,,185448,Elasmobranchii,subclass,54499.0,Coniacian,Santonian,89.8,83.6,62141,-121.205002,37.275002,90.0
192782,1362910,occ,,,185463,Bivalvia,class,16005.0,Turonian,Santonian,93.9,83.6,62141,-121.288002,37.299,90.0
192783,1362911,occ,,,185463,Phelopteria,genus,16917.0,Turonian,Santonian,93.9,83.6,62141,-121.288002,37.299,90.0
192784,1362912,occ,,,185463,Hyphantoceras,genus,15026.0,Turonian,Santonian,93.9,83.6,62141,-121.288002,37.299,90.0
192891,1363165,occ,,,185502,Calva,genus,17432.0,Turonian,,93.9,89.8,62141,-121.235001,37.231998,90.0
192892,1363166,occ,,,185502,Cymbophora gabbiana,species,366352.0,Turonian,,93.9,89.8,62141,-121.235001,37.231998,90.0
192893,1363167,occ,,,185502,Cymbophora,genus,17556.0,Turonian,,93.9,89.8,62141,-121.235001,37.231998,90.0
192894,1363168,occ,,,185502,Meekia (Mygallia) lirata,species,141815.0,Turonian,,93.9,89.8,62141,-121.235001,37.231998,90.0
192895,1363169,occ,,,185502,Meekia (Mygallia) takeoana,species,141813.0,Turonian,,93.9,89.8,62141,-121.235001,37.231998,90.0
192896,1363170,occ,,,185502,Trigoniidae,family,62573.0,Turonian,,93.9,89.8,62141,-121.235001,37.231998,90.0
192897,1363171,occ,,,185502,Biplica,genus,11906.0,Turonian,,93.9,89.8,62141,-121.235001,37.231998,90.0
192978,1363649,occ,,,185610,Rhynchostreon suborbiculatum,species,354141.0,Turonian,,93.9,89.8,62230,-13.09,27.73,90.0
192979,1363650,occ,,,185610,Costagyra olisiponensis,species,354144.0,Turonian,,93.9,89.8,62230,-13.09,27.73,90.0
192980,1363651,occ,,,185610,Curvostrea rouvillei,species,354168.0,Turonian,,93.9,89.8,62230,-13.09,27.73,90.0
192981,1363652,occ,,,185611,Pycnodonte,genus,62025.0,Coniacian,,89.8,86.3,62230,-13.09,27.73,90.0
193115,1363830,occ,,,185640,Oscillopha dichotoma,species,353666.0,Coniacian,,89.8,86.3,62230,6.616667,36.283333,90.0
193116,1363831,occ,,,185640,Pycnodonte vesicularis,species,151999.0,Coniacian,,89.8,86.3,62230,6.616667,36.283333,90.0
193117,1363832,occ,,,185640,Pycnodonte costei,species,267384.0,Coniacian,,89.8,86.3,62230,6.616667,36.283333,90.0
193118,1363833,occ,,,185640,Curvostrea heinzi,species,354057.0,Coniacian,,89.8,86.3,62230,6.616667,36.283333,90.0
193119,1363834,occ,,,185640,Curvostrea tevesthensis,species,354405.0,Coniacian,,89.8,86.3,62230,6.616667,36.283333,90.0
193120,1363835,occ,,,185640,Gyrostrea (Vatonnei) vatonnei,species,354425.0,Coniacian,,89.8,86.3,62230,6.616667,36.283333,90.0
193121,1363836,occ,,,185640,Nicaisolopha tissoti,species,354520.0,Coniacian,,89.8,86.3,62230,6.616667,36.283333,90.0
193135,1363850,occ,,,185650,Oscillopha dichotoma,species,353666.0,Coniacian,,89.8,86.3,62230,9.183333,35.366669,90.0
193136,1363851,occ,,,185650,Amphidonte (Ceratostreon) pliciferum,species,354075.0,Coniacian,,89.8,86.3,62230,9.183333,35.366669,90.0
193137,1363852,occ,,,185650,Pycnodonte vesicularis,species,151999.0,Coniacian,,89.8,86.3,62230,9.183333,35.366669,90.0
193138,1363853,occ,,,185650,Pycnodonte costei,species,267384.0,Coniacian,,89.8,86.3,62230,9.183333,35.366669,90.0
193182,1363897,occ,,,185658,Pycnodonte vesicularis,species,151999.0,Early Turonian,,93.5,89.3,62230,9.0,29.0,90.0
193183,1363898,occ,,,185658,Gyrostrea delettrei,species,354514.0,Early Turonian,,93.5,89.3,62230,9.0,29.0,90.0
193184,1363899,occ,,,185658,Curvostrea,genus,16592.0,Early Turonian,,93.5,89.3,62230,9.0,29.0,90.0
193185,1363900,occ,,,185658,Curvostrea rouvillei,species,354168.0,Early Turonian,,93.5,89.3,62230,9.0,29.0,90.0
193266,1364253,occ,,,185723,Tetragonites glabrus,species,146365.0,Turonian,,93.9,89.8,62141,-121.213997,37.214001,90.0
193335,1364324,occ,,,185736,Califadesma,genus,17421.0,Coniacian,Santonian,89.8,83.6,62141,-121.176003,37.221001,90.0
193336,1364325,occ,,,185736,Calva (Microcalva) elderi,species,433693.0,Coniacian,Santonian,89.8,83.6,62141,-121.176003,37.221001,90.0
193337,1364326,occ,,,185736,Cymbophora,genus,17556.0,Coniacian,Santonian,89.8,83.6,62141,-121.176003,37.221001,90.0
193338,1364327,occ,,,185736,Glycymeris,genus,16243.0,Coniacian,Santonian,89.8,83.6,62141,-121.176003,37.221001,90.0
193339,1364328,occ,,,185736,Meekia (Meekia) louella,species,141804.0,Coniacian,Santonian,89.8,83.6,62141,-121.176003,37.221001,90.0
193340,1364329,occ,,,185736,Nuculana,genus,16083.0,Coniacian,Santonian,89.8,83.6,62141,-121.176003,37.221001,90.0
193341,1364330,occ,,,185736,Tellinidae,family,62468.0,Coniacian,Santonian,89.8,83.6,62141,-121.176003,37.221001,90.0
193342,1364331,occ,,,185736,Biplica isoplicata,species,141822.0,Coniacian,Santonian,89.8,83.6,62141,-121.176003,37.221001,90.0
193343,1364332,occ,,,185736,Cancellariidae,family,59518.0,Coniacian,Santonian,89.8,83.6,62141,-121.176003,37.221001,90.0
193344,1364333,occ,,,185736,Christitys delta,species,428277.0,Coniacian,Santonian,89.8,83.6,62141,-121.176003,37.221001,90.0
193345,1364334,occ,,,185736,Naticidae,family,61317.0,Coniacian,Santonian,89.8,83.6,62141,-121.176003,37.221001,90.0
193465,1364660,occ,,,51518,Cucullaea subglabra,species,353270.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193466,1364661,occ,,,51518,Glycymeris geinitzii,species,353272.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193467,1364662,occ,,,51518,Inoceramus (Heroceramus) hercules,species,353276.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193468,1364663,occ,,,51518,Inoceramus (Volviceramus) koeneni,species,353300.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193469,1364664,occ,,,51518,Inoceramus (Platyceramus),subgenus,353301.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193470,1364665,occ,,,51518,Limatula,genus,16769.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193471,1364666,occ,,,51518,Plagiostoma hoperi,species,353302.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193472,1364667,occ,,,51518,Rastellum diluvianum,species,353304.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193473,1364668,occ,,,51518,Amphidonte (Ceratostreon) reticulata,species,353308.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193474,1364669,occ,,,51518,Amphidonte (Ceratostreon) sigmoidea,species,353310.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193475,1364670,occ,,,51518,Vultogryphaea laciniata,species,353313.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193476,1364671,occ,,,51518,Pycnodonte (Phygraea) vesicularis,species,60541.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193477,1364672,occ,,F,51518,Gryphaeostrea canaliculata,species,345032.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193478,1364673,occ,,,51518,Pycnodonte (Phygraea) proteus,species,353332.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193479,1364674,occ,,,51518,Hyotissa semiplana,species,328350.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193480,1364675,occ,,,51518,Camptonectes virgatus,species,353338.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193481,1364676,occ,,,51518,Neithea regularis,species,353342.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193482,1364677,occ,,,51518,Syncyclonema haeggi,species,353348.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193483,1364678,occ,,,51518,Syncyclonema nilsoni,species,353350.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193484,1364679,occ,,,51518,Spondylus fimbriatus,species,353353.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193485,1364680,occ,,,51518,Pterotrigonia vaelsiensis,species,353355.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193486,1364681,occ,,,51518,Lucina subnumismalis,species,353360.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193487,1364682,occ,,,51518,Vetericardiella benedeni,species,353365.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193488,1364683,occ,,,51518,Eriphyla lenticularis,species,353367.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193489,1364684,occ,,,51518,Crassatella arcacea,species,353370.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193490,1364685,occ,,,51518,Granocardium productum,species,353371.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193491,1364686,occ,,,51518,Mesocallista subovalis,species,353374.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193492,1364687,occ,,,51518,Cyprimeria discus,species,353380.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193493,1364688,occ,,,51518,Caestocorbula angustata,species,353383.0,Coniacian,Santonian,89.8,83.6,62295,4.7333,50.549999,90.0
193501,1364708,occ,,,185810,Pycnodonte costei,species,267384.0,Late Coniacian,,89.3,85.8,62313,32.75,29.583332,90.0
193502,1364709,occ,,,185810,Oscillopha dichotoma,species,353666.0,Late Coniacian,,89.3,85.8,62313,32.75,29.583332,90.0
193538,1364750,occ,,,185827,Curvostrea heinzi,species,354057.0,Late Coniacian,,89.3,85.8,62313,31.75,28.733334,90.0
193539,1364751,occ,,,185828,Curvostrea heinzi,species,354057.0,Late Coniacian,,89.3,85.8,62313,33.016666,26.35,90.0
193541,1364753,occ,,,185828,Gyrostrea (Vatonnei) roachensis,species,354511.0,Late Coniacian,,89.3,85.8,62313,33.016666,26.35,90.0
193542,1364754,occ,,,185827,Gyrostrea antwani,species,354513.0,Late Coniacian,,89.3,85.8,62313,31.75,28.733334,90.0
193543,1364755,occ,,,185828,Gyrostrea anubis,species,354516.0,Late Coniacian,,89.3,85.8,62313,33.016666,26.35,90.0
193544,1364756,occ,,,185827,Nicaisolopha lyonsi,species,354517.0,Late Coniacian,,89.3,85.8,62313,31.75,28.733334,90.0
193545,1364757,occ,,,185827,Nicaisolopha tissoti,species,354520.0,Late Coniacian,,89.3,85.8,62313,31.75,28.733334,90.0
193642,1367232,occ,,,186284,Mauriciosaurus fernandezi,species,355737.0,Early Turonian,,93.5,89.3,62478,-100.043999,26.655001,90.0
193645,1367423,occ,,,186339,Pycnodonte (Phygraea) vesicularis vesiculosa,subspecies,304382.0,Early Turonian,,93.5,89.3,62476,67.333336,36.033333,90.0
193646,1367424,occ,,,186339,Gyrostrea turkestanensis,species,355937.0,Early Turonian,,93.5,89.3,62476,67.333336,36.033333,90.0
193647,1367425,occ,,,186339,Costagyra olisiponensis,species,354144.0,Early Turonian,,93.5,89.3,62476,67.333336,36.033333,90.0
193648,1367426,occ,,,186340,Liostrea jaxartensis,species,355791.0,Middle Turonian,,93.5,89.3,62476,67.333336,36.033333,90.0
193649,1367427,occ,,,186340,Gyrostrea delettrei,species,354514.0,Middle Turonian,,93.5,89.3,62476,67.333336,36.033333,90.0
193650,1367428,occ,,,186340,Pycnodonte costei,species,267384.0,Middle Turonian,,93.5,89.3,62476,67.333336,36.033333,90.0
193651,1367429,occ,,,186340,Lopha (Lopha) babatagensis,species,355813.0,Middle Turonian,,93.5,89.3,62476,67.333336,36.033333,90.0
193652,1367430,occ,,,186340,Rastellum diluvianum,species,353304.0,Middle Turonian,,93.5,89.3,62476,67.333336,36.033333,90.0
193653,1367431,occ,,,186340,Oscillopha dichotoma,species,353666.0,Middle Turonian,,93.5,89.3,62476,67.333336,36.033333,90.0
193654,1367432,occ,,,186340,Gyrostrea turkestanensis,species,355937.0,Middle Turonian,,93.5,89.3,62476,67.333336,36.033333,90.0
193655,1367433,occ,,,186339,Ceratostreon flabellatum,species,354068.0,Early Turonian,,93.5,89.3,62476,67.333336,36.033333,90.0
193656,1367434,occ,,,186341,Curvostrea rouvillei,species,354168.0,Late Turonian,,93.5,89.3,62476,67.333336,36.033333,90.0
193657,1367435,occ,,,186341,Liostrea gauthieri,species,355794.0,Late Turonian,,93.5,89.3,62476,67.333336,36.033333,90.0
193658,1367436,occ,,,186341,Curvostrea rouvillei,species,354168.0,Late Turonian,,93.5,89.3,62476,67.333336,36.033333,90.0
193659,1367437,occ,,,186341,Liostrea minor,species,355797.0,Late Turonian,,93.5,89.3,62476,67.333336,36.033333,90.0
193660,1367438,occ,,,186341,Pycnodonte costei,species,267384.0,Late Turonian,,93.5,89.3,62476,67.333336,36.033333,90.0
193661,1367439,occ,,,186341,Hyotissa semiplana,species,328350.0,Late Turonian,,93.5,89.3,62476,67.333336,36.033333,90.0
193662,1367440,occ,,,186341,Oscillopha dichotoma,species,353666.0,Late Turonian,,93.5,89.3,62476,67.333336,36.033333,90.0
193663,1367441,occ,,,186341,Gyrostrea turkestanensis,species,355937.0,Late Turonian,,93.5,89.3,62476,67.333336,36.033333,90.0
193664,1367442,occ,,,186342,Curvostrea rouvillei,species,354168.0,Coniacian,,89.8,86.3,62476,67.333336,36.033333,90.0
193665,1367443,occ,,,186342,Liostrea gauthieri,species,355794.0,Coniacian,,89.8,86.3,62476,67.333336,36.033333,90.0
193666,1367444,occ,,,186342,Pycnodonte costei,species,267384.0,Coniacian,,89.8,86.3,62476,67.333336,36.033333,90.0
193667,1367445,occ,,,186342,Oscillopha dichotoma,species,353666.0,Coniacian,,89.8,86.3,62476,67.333336,36.033333,90.0
193976,1369576,occ,,,53132,Hadrosauridae,family,38755.0,Coniacian,Santonian,89.8,83.6,62668,70.701363,40.692711,90.0
193977,1369577,occ,,,53132,Ornithischia,unranked clade,38712.0,Coniacian,Santonian,89.8,83.6,62668,70.701363,40.692711,90.0
194009,1370017,occ,,,186907,Choffaticeras (Choffaticeras) segne,species,146143.0,Early Turonian,,93.5,89.3,62686,-3.13,41.215,90.0
194010,1370018,occ,,,186908,Choffaticeras (Choffaticeras) pavillieri,species,146141.0,Early Turonian,,93.5,89.3,36112,-3.685,42.974998,90.0
194011,1370019,occ,,,186909,Choffaticeras (Choffaticeras) sinaiticum,species,340432.0,Early Turonian,,93.5,89.3,62686,-3.25,41.0,90.0
194012,1370020,occ,,,186910,Choffaticeras (Leoniceras) luciae,species,130592.0,Early Turonian,,93.5,89.3,62686,-3.25,41.0,90.0
194013,1370021,occ,,,186911,Choffaticeras (Leoniceras) barjonai,species,356524.0,Early Turonian,,93.5,89.3,62686,-3.13,41.215,90.0
194014,1370022,occ,,,186912,Choffaticeras (Choffaticeras) segne,species,146143.0,Early Turonian,,93.5,89.3,62686,36.099998,35.560001,90.0
194015,1370027,occ,,,186913,Choffaticeras (Leoniceras) barjonai,species,356524.0,Early Turonian,,93.5,89.3,62686,-8.76,40.119999,90.0
194016,1370028,occ,,,186910,Choffaticeras (Leoniceras) barjonai,species,356524.0,Early Turonian,,93.5,89.3,62686,-3.25,41.0,90.0
194017,1370029,occ,,,186914,Wrightoceras llarenai,species,356526.0,Early Turonian,,93.5,89.3,62686,-3.13,41.215,90.0
194018,1370030,occ,,,186915,Wrightoceras munieri,species,145501.0,Early Turonian,,93.5,89.3,62686,-3.13,41.215,90.0
194019,1370031,occ,,,186916,Wrightoceras submunieri,species,356528.0,Middle Turonian,,93.5,89.3,62686,-3.13,41.215,90.0
194020,1370033,occ,,,186917,Donenriquoceras forbesiceratiforme,species,356529.0,Early Turonian,,93.5,89.3,36112,-3.685,42.974998,90.0
194021,1370053,occ,,,186910,Fagesia tevesthensis,species,130583.0,Early Turonian,,93.5,89.3,36139,-3.25,41.0,90.0
194022,1370054,occ,,,186920,Fagesia catinus,species,129316.0,Early Turonian,,93.5,89.3,36139,-3.13,41.215,90.0
194023,1370056,occ,,,186921,Fagesia rudra,species,356544.0,Early Turonian,,93.5,89.3,36139,-3.25,41.0,90.0
