,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,age,lat_paleo,lon_paleo
5663,occ,,,1665,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5664,occ,,,1665,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5665,occ,,,1665,Pteria (Oxytoma) nebrascana,species,129958.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5666,occ,,,1665,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5667,occ,,,1666,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5668,occ,,,1666,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5669,occ,,,1666,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5670,occ,,,1667,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5671,occ,,,1667,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5672,occ,,,1668,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5673,occ,,,1668,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5674,occ,,,1668,Diploconcha,genus,7171.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5675,occ,,,1668,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5676,occ,,,1668,Placenticeras,genus,15403.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5677,occ,,,1670,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5678,occ,,,1670,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5679,occ,,,1670,Anisomyon borealis,species,132028.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5680,occ,,,1670,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5681,occ,,,1671,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5682,occ,,,1671,Nuculana,genus,16083.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5683,occ,,,1671,Nucula,genus,16082.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5684,occ,,,1671,Inoceramus (Cataceramus) tenuilineatus,species,129981.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5685,occ,,,1671,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5686,occ,,,1671,Pteria,genus,16981.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5687,occ,,,1671,Lucina,genus,17835.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5688,occ,,,1671,Tenea,genus,18327.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5689,occ,,,1671,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5690,occ,,,1671,Didymoceras,genus,14774.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5691,occ,,,1671,Placenticeras,genus,15403.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5692,occ,,,1672,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5693,occ,,,1672,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5694,occ,,,1672,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5695,occ,,,1673,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5696,occ,,,1673,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5697,occ,,,1673,Didymoceras,genus,14774.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5698,occ,,,1674,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5699,occ,,,1674,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5700,occ,,,1674,Trachytriton,genus,10598.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5701,occ,,,1674,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5702,occ,,,1675,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5703,occ,,,1675,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5704,occ,,,1675,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5705,occ,,,1675,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5706,occ,,,1676,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5707,occ,,,1676,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5708,occ,,,1676,Ostrea,genus,16870.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5709,occ,,,1676,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5710,occ,,,1677,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5711,occ,,,1677,Nucula planimarginata,species,129954.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5712,occ,,,1677,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5713,occ,,,1677,Anomia,genus,16476.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5714,occ,,,1677,Tenea,genus,18327.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5715,occ,,,1677,Lucina,genus,17835.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5716,occ,,,1677,Trachytriton,genus,10598.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5717,occ,,,1677,Anisomyon,genus,12280.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5718,occ,,,1677,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5719,occ,,,1677,Trachyscaphites,genus,15750.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5720,occ,,,1677,Hoploscaphites,genus,15015.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5721,occ,,,1677,Hoploscaphites,genus,15015.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5722,occ,,,1677,Placenticeras,genus,15403.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5723,occ,,,1678,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5724,occ,,,1678,,,,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5725,occ,,,1678,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5726,occ,,,1678,Pteria,genus,16981.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5727,occ,,,1678,Ostrea plumosa,species,61525.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5728,occ,,,1678,Lucina,genus,17835.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5729,occ,,,1678,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5730,occ,,,1678,Hoploscaphites,genus,15015.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5731,occ,,,1678,Placenticeras,genus,15403.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5732,occ,,,1679,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5733,occ,,,1679,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5734,occ,,,1679,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5735,occ,,,1680,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5736,occ,,,1680,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5737,occ,,,1681,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5738,occ,,,1681,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5739,occ,,,1681,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5740,occ,,,1682,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5741,occ,,,1682,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5742,occ,,,1682,Cymbophora,genus,17556.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5743,occ,,,1682,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5744,occ,,,1682,Hoploscaphites,genus,15015.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5745,occ,,,1683,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5746,occ,,,1683,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5747,occ,,,1683,Cymbophora,genus,17556.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5748,occ,,,1683,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5749,occ,,,1684,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5750,occ,,,1684,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5751,occ,,,1684,Ostrea,genus,16870.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5752,occ,,,1684,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5753,occ,,,1684,Hoploscaphites,genus,15015.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5754,occ,,,1712,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5755,occ,,,1712,Lucina,genus,17835.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5756,occ,,,1712,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.271667,43.269444,80,48.96641827212518,-70.16902983651977
5757,occ,,,1713,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5758,occ,,,1713,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5759,occ,,,1713,Ostrea,genus,16870.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5760,occ,,,1713,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5761,occ,,,1713,Hoploscaphites,genus,15015.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5762,occ,,,1714,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5763,occ,,,1714,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5764,occ,,,1715,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5765,occ,,,1716,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5766,occ,,,1716,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5767,occ,,,1716,Ostrea,genus,16870.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5768,occ,,,1716,Anisomyon,genus,12280.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5769,occ,,,1716,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5770,occ,,,1717,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5771,occ,,,1718,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5772,occ,,,1718,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5773,occ,,,1719,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5774,occ,,,1719,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5775,occ,,,1719,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5776,occ,,,1719,Hoploscaphites,genus,15015.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5777,occ,,,1719,Hoploscaphites,genus,15015.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5778,occ,,,1720,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5779,occ,,,1720,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5780,occ,,,1720,Aporrhais,genus,9489.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5781,occ,,,1720,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5782,occ,,,1720,Hoploscaphites,genus,15015.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5783,occ,,,1720,Hoploscaphites,genus,15015.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5784,occ,,,1721,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5785,occ,,,1721,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5786,occ,,,1722,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5787,occ,,,1722,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5788,occ,,,1722,Cymbophora,genus,17556.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5789,occ,,,1722,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5790,occ,,,1722,Hoploscaphites,genus,15015.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5791,occ,,,1723,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5792,occ,,,1723,Thyasira,genus,18336.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5793,occ,,,1723,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5794,occ,,,1724,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5795,occ,,,1724,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5796,occ,,,1724,Placenticeras,genus,15403.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5797,occ,,,1725,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5798,occ,,,1725,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5799,occ,,,1726,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5800,occ,,,1726,Hoploscaphites,genus,15015.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5801,occ,,,1727,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5802,occ,,,1727,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5803,occ,,,1727,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5804,occ,,,1727,Hoploscaphites,genus,15015.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5805,occ,,,1728,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5806,occ,,,1728,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5807,occ,,,1728,Hoploscaphites,genus,15015.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5808,occ,,,1729,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5809,occ,,,1729,Nemodon,genus,16275.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5810,occ,,,1729,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5811,occ,,,1729,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5812,occ,,,1729,Hoploscaphites,genus,15015.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5813,occ,,,1730,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5814,occ,,,1730,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5815,occ,,,1730,Thyasira,genus,18336.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5816,occ,,,1730,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5817,occ,,,1730,Hoploscaphites,genus,15015.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5818,occ,,,1731,Thyasira,genus,18336.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5819,occ,,,1731,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5820,occ,,,1731,Hoploscaphites,genus,15015.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5821,occ,,,1732,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5822,occ,,,1732,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5823,occ,,,1733,Bryozoa,phylum,24773.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5824,occ,,,1733,Thyasira,genus,18336.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5825,occ,,,1733,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5826,occ,,,1733,Hoploscaphites,genus,15015.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5827,occ,,,1733,Raninella,genus,22687.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5828,occ,,,1734,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5829,occ,,,1734,Thyasira,genus,18336.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5830,occ,,,1734,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5831,occ,,,1734,Hoploscaphites,genus,15015.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5832,occ,,,1735,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5833,occ,,,1735,Ostrea,genus,16870.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5834,occ,,,1735,Lucina,genus,17835.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5835,occ,,,1735,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5836,occ,,,1735,Hoploscaphites,genus,15015.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5837,occ,,,1736,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5838,occ,,,1736,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.271667,43.252499,80,48.95038749091655,-70.17739197321367
5839,occ,,,1737,Inoceramus,genus,16727.0,Early Campanian,,83.5,70.6,45,-104.254997,43.264999,80,48.95827932296061,-70.15373354145893
5840,occ,33478.0,,1737,Baculites cobbani,species,351743.0,Early Campanian,,83.5,70.6,62097,-104.254997,43.264999,80,48.95827932296061,-70.15373354145893
5841,occ,,,1737,Hoploscaphites,genus,15015.0,Early Campanian,,83.5,70.6,45,-104.254997,43.264999,80,48.95827932296061,-70.15373354145893
5842,occ,,,1738,Opertochasma,genus,18479.0,Campanian,,83.6,72.1,45,-104.251945,43.298332,80,48.98909183303728,-70.13406897590419
5843,occ,,,1738,Baculites asperiformis,species,130338.0,Campanian,,83.6,72.1,45,-104.251945,43.298332,80,48.98909183303728,-70.13406897590419
5844,occ,,,1739,Baculites,genus,14603.0,Campanian,,83.6,72.1,45,-104.331665,43.269444,80,48.980573962359394,-70.23199350175564
5845,occ,,,1740,Baculites asperiformis,species,130338.0,Campanian,,83.6,72.1,45,-104.331665,43.269444,80,48.980573962359394,-70.23199350175564
5846,occ,,,1740,Hoploscaphites,genus,15015.0,Campanian,,83.6,72.1,45,-104.331665,43.269444,80,48.980573962359394,-70.23199350175564
5847,occ,,,1740,Placenticeras,genus,15403.0,Campanian,,83.6,72.1,45,-104.331665,43.269444,80,48.980573962359394,-70.23199350175564
5848,occ,,,1741,Baculites mclearni,species,130341.0,Campanian,,83.6,72.1,45,-104.251945,43.269444,80,48.961764138409244,-70.14833741712188
5849,occ,,,1742,Baculites mclearni,species,130341.0,Campanian,,83.6,72.1,45,-104.251945,43.298332,80,48.98909183303728,-70.13406897590419
5850,occ,,,1743,Inoceramus,genus,16727.0,Campanian,,83.6,72.1,45,-104.331665,43.252499,80,48.964542570213226,-70.24035529463032
5851,occ,,,1743,Baculites obtusus,species,130334.0,Campanian,,83.6,72.1,45,-104.331665,43.252499,80,48.964542570213226,-70.24035529463032
5852,occ,,,1743,Vertebrata,subphylum,67149.0,Campanian,,83.6,72.1,45,-104.331665,43.252499,80,48.964542570213226,-70.24035529463032
5853,occ,,,1744,Isognomon (Mulletia) mulleti,species,366377.0,Aptian,,125.0,113.0,47,-1.316667,50.599998,120,40.457861305769285,10.010283956670028
5854,occ,,,1744,Isognomon,genus,16730.0,Aptian,,125.0,113.0,47,-1.316667,50.599998,120,40.457861305769285,10.010283956670028
5855,occ,,,1744,Gervillella sublanceolata,species,267366.0,Aptian,,125.0,113.0,47,-1.316667,50.599998,120,40.457861305769285,10.010283956670028
